time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2022-01-10-08:00;2022-01-10-12:00;2022-01-10T08:00:23.0784210Z;2022-01-10T11:59:44.3740590Z;1.5939;1.5969;1.5218;1.5254;1365291.169449;6731;
2022-01-10-12:00;2022-01-10-16:00;2022-01-10T12:00:01.9971150Z;2022-01-10T15:59:59.4628220Z;1.5263;1.5288;1.3801;1.4328;6044040.702343;26757;
2022-01-10-16:00;2022-01-10-20:00;2022-01-10T16:00:01.7567060Z;2022-01-10T19:59:58.1959510Z;1.4328;1.4925;1.4131;1.4405;4118684.33731;19743;
2022-01-10-20:00;2022-01-11-00:00;2022-01-10T20:00:01.8294610Z;2022-01-10T23:59:57.6778660Z;1.4416;1.4883;1.4316;1.4686;2531916.214451;9808;
2022-01-11-00:00;2022-01-11-04:00;2022-01-11T00:00:02.7644590Z;2022-01-11T03:59:53.3193820Z;1.4689;1.4921;1.4478;1.4919;2013963.53595;10207;
2022-01-11-04:00;2022-01-11-08:00;2022-01-11T04:00:01.2213640Z;2022-01-11T07:59:55.8995520Z;1.492;1.496;1.4626;1.481;1619626.840499;7735;
2022-01-11-08:00;2022-01-11-12:00;2022-01-11T08:00:00.1646760Z;2022-01-11T11:59:59.5452690Z;1.4809;1.4976;1.4453;1.4682;1333572.995953;6927;
2022-01-11-12:00;2022-01-11-16:00;2022-01-11T12:00:01.5936350Z;2022-01-11T15:59:59.7034200Z;1.4675;1.4919;1.3872;1.414;4311031.448816;17828;
2022-01-11-16:00;2022-01-11-20:00;2022-01-11T16:00:01.5418260Z;2022-01-11T19:59:56.5375030Z;1.4147;1.5311;1.4102;1.49;4220758.158676;18781;
2022-01-11-20:00;2022-01-12-00:00;2022-01-11T20:00:03.0081170Z;2022-01-11T23:59:58.6826400Z;1.4902;1.503;1.4826;1.496;1586471.379675;8146;
2022-01-12-00:00;2022-01-12-04:00;2022-01-12T00:00:03.0165060Z;2022-01-12T03:59:59.4700730Z;1.4957;1.5212;1.4659;1.489;1510220.90741;8981;
2022-01-12-04:00;2022-01-12-08:00;2022-01-12T04:00:00.7288020Z;2022-01-12T07:59:46.3538520Z;1.4885;1.5405;1.4834;1.5166;1091710.872183;6841;
2022-01-12-08:00;2022-01-12-12:00;2022-01-12T08:00:00.1926820Z;2022-01-12T11:59:58.2095040Z;1.516;1.549;1.5036;1.5275;1252052.872503;6959;
2022-01-12-12:00;2022-01-12-16:00;2022-01-12T12:00:00.0932530Z;2022-01-12T15:59:52.4517220Z;1.5272;1.625;1.5229;1.6112;3979922.019827;15489;
2022-01-12-16:00;2022-01-12-20:00;2022-01-12T16:00:04.4103760Z;2022-01-12T19:59:58.3462140Z;1.6095;1.6314;1.5913;1.6145;1916180.225948;10933;
2022-01-12-20:00;2022-01-13-00:00;2022-01-12T20:00:01.3192700Z;2022-01-12T23:59:57.1090450Z;1.6141;1.655;1.6053;1.6347;2254032.891573;9952;
2022-01-13-00:00;2022-01-13-04:00;2022-01-13T00:00:03.6316340Z;2022-01-13T03:59:58.3818270Z;1.6353;1.6679;1.5733;1.601;2211796.108073;10211;
2022-01-13-04:00;2022-01-13-08:00;2022-01-13T04:00:18.9850270Z;2022-01-13T07:59:52.4063720Z;1.6015;1.6322;1.5916;1.6186;1206324.444463;6188;
2022-01-13-08:00;2022-01-13-12:00;2022-01-13T08:00:09.6677580Z;2022-01-13T11:59:58.2836210Z;1.618;1.6298;1.5486;1.5691;915642.333399;6106;
2022-01-13-12:00;2022-01-13-16:00;2022-01-13T12:00:01.2358070Z;2022-01-13T15:59:57.3518560Z;1.5685;1.6224;1.5259;1.552;2337794.331052;11640;
2022-01-13-16:00;2022-01-13-20:00;2022-01-13T16:00:04.3090610Z;2022-01-13T19:59:54.6804420Z;1.5509;1.5722;1.5184;1.5285;2636698.435965;10964;
2022-01-13-20:00;2022-01-14-00:00;2022-01-13T20:00:01.7487580Z;2022-01-13T23:59:58.8230810Z;1.5288;1.5428;1.4904;1.5;2087077.05519;9514;
2022-01-14-00:00;2022-01-14-04:00;2022-01-14T00:00:00.7868090Z;2022-01-14T03:59:59.1496860Z;1.4991;1.5134;1.4742;1.5097;1328366.949659;7879;
2022-01-14-04:00;2022-01-14-08:00;2022-01-14T04:00:03.4112620Z;2022-01-14T07:59:59.6583450Z;1.5089;1.5471;1.5025;1.5126;1339939.570859;7491;
2022-01-14-08:00;2022-01-14-12:00;2022-01-14T08:00:16.2702680Z;2022-01-14T11:59:59.4121430Z;1.5128;1.5161;1.4618;1.4746;1307335.991742;7980;
2022-01-14-12:00;2022-01-14-16:00;2022-01-14T12:00:00.4175890Z;2022-01-14T15:59:59.8890560Z;1.4745;1.5259;1.4445;1.4738;2482395.915813;12997;
2022-01-14-16:00;2022-01-14-20:00;2022-01-14T16:00:00.6480910Z;2022-01-14T19:59:56.9539000Z;1.4739;1.4863;1.4604;1.4753;1870580.277204;11744;
2022-01-14-20:00;2022-01-15-00:00;2022-01-14T20:00:02.0067140Z;2022-01-14T23:59:56.9149770Z;1.4763;1.4961;1.468;1.4762;1489581.236692;7710;
2022-01-15-00:00;2022-01-15-04:00;2022-01-15T00:00:10.8607380Z;2022-01-15T03:59:54.9402430Z;1.4759;1.487;1.4;1.4354;4474978.842622;14889;
2022-01-15-04:00;2022-01-15-08:00;2022-01-15T04:00:03.7674580Z;2022-01-15T07:59:57.5894300Z;1.4338;1.4346;1.3928;1.4139;3159887.581947;11819;
2022-01-15-08:00;2022-01-15-12:00;2022-01-15T08:00:06.1232700Z;2022-01-15T11:59:59.7722520Z;1.4134;1.4366;1.4053;1.4248;1322501.579339;7155;
2022-01-15-12:00;2022-01-15-16:00;2022-01-15T12:00:01.0349110Z;2022-01-15T15:59:57.8771730Z;1.424;1.4276;1.3877;1.4132;2598664.010421;12982;
2022-01-15-16:00;2022-01-15-20:00;2022-01-15T16:00:01.1555880Z;2022-01-15T19:59:58.6774670Z;1.4141;1.4354;1.4137;1.431;1740912.869484;8441;
2022-01-15-20:00;2022-01-16-00:00;2022-01-15T20:00:01.6215180Z;2022-01-15T23:59:58.9305950Z;1.4315;1.4442;1.411;1.421;1392551.942481;7812;
2022-01-16-00:00;2022-01-16-04:00;2022-01-16T00:00:15.5066390Z;2022-01-16T03:59:59.2482090Z;1.4215;1.4244;1.3399;1.3733;3395703.373141;12451;
2022-01-16-04:00;2022-01-16-08:00;2022-01-16T04:00:01.4226160Z;2022-01-16T07:59:59.7642810Z;1.3731;1.3782;1.31;1.3455;4060244.521991;16674;
2022-01-16-08:00;2022-01-16-12:00;2022-01-16T08:00:01.9119440Z;2022-01-16T11:59:56.7939120Z;1.3452;1.3492;1.3083;1.3274;3326399.896651;12362;
2022-01-16-12:00;2022-01-16-16:00;2022-01-16T12:00:01.2823040Z;2022-01-16T15:59:56.6328450Z;1.3272;1.366;1.3091;1.3611;2652020.060879;12296;
2022-01-16-16:00;2022-01-16-20:00;2022-01-16T16:00:00.0526920Z;2022-01-16T19:59:52.6052500Z;1.3626;1.3773;1.3402;1.3449;2586331.58352;10954;
2022-01-16-20:00;2022-01-17-00:00;2022-01-16T20:00:01.1785360Z;2022-01-16T23:59:47.8982820Z;1.3426;1.3828;1.3349;1.3633;1706156.95193;8801;
2022-01-17-00:00;2022-01-17-04:00;2022-01-17T00:00:01.3275070Z;2022-01-17T03:59:59.6247100Z;1.3641;1.3757;1.2906;1.2955;3004080.123897;10964;
2022-01-17-04:00;2022-01-17-08:00;2022-01-17T04:00:01.4469370Z;2022-01-17T07:59:50.5600900Z;1.2955;1.2959;1.2524;1.2645;4878091.503184;17151;
2022-01-17-08:00;2022-01-17-12:00;2022-01-17T08:00:01.8507510Z;2022-01-17T11:59:56.4532070Z;1.2641;1.276;1.2148;1.2237;4317020.702613;14296;
2022-01-17-12:00;2022-01-17-16:00;2022-01-17T12:00:00.3592740Z;2022-01-17T15:59:56.4461050Z;1.2232;1.2289;1.1883;1.2004;6671948.68856;19608;
2022-01-17-16:00;2022-01-17-20:00;2022-01-17T16:00:01.3274160Z;2022-01-17T19:59:55.7191120Z;1.1996;1.2251;1.184;1.2163;5115478.682739;17271;
2022-01-17-20:00;2022-01-18-00:00;2022-01-17T20:00:00.7733730Z;2022-01-17T23:59:52.3784910Z;1.217;1.2345;1.1839;1.2293;3404277.007281;12671;
2022-01-18-00:00;2022-01-18-04:00;2022-01-18T00:00:01.2510700Z;2022-01-18T03:59:58.7906430Z;1.2294;1.2378;1.195;1.2001;2932392.645442;10807;
2022-01-18-04:00;2022-01-18-08:00;2022-01-18T04:00:00.2646300Z;2022-01-18T07:59:56.4269840Z;1.1996;1.2334;1.189;1.2234;2815388.672393;10365;
2022-01-18-08:00;2022-01-18-12:00;2022-01-18T08:00:08.8995310Z;2022-01-18T11:59:59.8324560Z;1.2229;1.2235;1.109;1.1278;5884250.604179;18273;
2022-01-18-12:00;2022-01-18-16:00;2022-01-18T12:00:00.0783700Z;2022-01-18T15:59:53.1088190Z;1.1276;1.1337;1.1052;1.1175;7839569.787862;21867;
2022-01-18-16:00;2022-01-18-20:00;2022-01-18T16:00:16.9447240Z;2022-01-18T19:59:55.8176640Z;1.1173;1.1282;1.095;1.1217;5785401.405715;17967;
2022-01-18-20:00;2022-01-19-00:00;2022-01-18T20:00:00.7392680Z;2022-01-18T23:59:52.9322820Z;1.1217;1.1758;1.1076;1.1598;6449466.733407;14716;
2022-01-19-00:00;2022-01-19-04:00;2022-01-19T00:00:12.1946720Z;2022-01-19T03:59:59.4312630Z;1.16;1.1853;1.1249;1.1422;3719530.720863;10792;
2022-01-19-04:00;2022-01-19-08:00;2022-01-19T04:00:02.9938290Z;2022-01-19T07:59:59.9865170Z;1.1435;1.2022;1.1062;1.1214;5688539.807648;14059;
2022-01-19-08:00;2022-01-19-12:00;2022-01-19T08:00:00.1405430Z;2022-01-19T11:59:59.7846630Z;1.1216;1.2431;1.1129;1.2243;6496589.49745;19938;
2022-01-19-12:00;2022-01-19-16:00;2022-01-19T12:00:00.5236530Z;2022-01-19T15:59:59.8931100Z;1.2238;1.2478;1.192;1.2109;6533613.693836;22744;
2022-01-19-16:00;2022-01-19-20:00;2022-01-19T16:00:11.1480130Z;2022-01-19T19:59:58.7569210Z;1.2113;1.2356;1.1966;1.2169;5372892.69799;18703;
2022-01-19-20:00;2022-01-20-00:00;2022-01-19T20:00:03.0972220Z;2022-01-19T23:59:53.8760940Z;1.2155;1.2183;1.1628;1.1752;5390718.595898;14463;
2022-01-20-00:00;2022-01-20-04:00;2022-01-20T00:00:01.4070370Z;2022-01-20T03:59:51.2917320Z;1.1757;1.1991;1.151;1.1624;3485427.438826;10116;
2022-01-20-04:00;2022-01-20-08:00;2022-01-20T04:00:00.5835720Z;2022-01-20T07:59:54.7421860Z;1.1625;1.182;1.156;1.178;1315444.28801;5293;
2022-01-20-08:00;2022-01-20-12:00;2022-01-20T08:00:01.3268690Z;2022-01-20T11:59:57.6983190Z;1.1782;1.1923;1.1688;1.1781;1527858.026037;5860;
