time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2020-12-03;2020-12-04;2020-12-03T00:00:38.0234790Z;2020-12-03T23:59:32.2528750Z;0.2003;0.202;0.1927;0.1988;5258199.417128;4971;
2020-12-04;2020-12-05;2020-12-04T00:00:16.6497990Z;2020-12-04T23:59:43.7959710Z;0.1992;0.2;0.1796;0.1811;11502119.619159;7570;
2020-12-05;2020-12-06;2020-12-05T00:00:07.6046070Z;2020-12-05T23:58:29.5838650Z;0.1811;0.1944;0.179;0.1941;6452458.278669;4798;
2020-12-06;2020-12-07;2020-12-06T00:00:02.1957280Z;2020-12-06T23:57:51.5207560Z;0.1942;0.1958;0.183;0.1889;6276475.048713;4443;
2020-12-07;2020-12-08;2020-12-07T00:00:34.2233940Z;2020-12-07T23:58:53.3149590Z;0.1894;0.1895;0.1811;0.1844;3451868.971402;3140;
2020-12-08;2020-12-09;2020-12-08T00:01:17.9936960Z;2020-12-08T23:59:57.9686260Z;0.1842;0.2598;0.1725;0.1843;44538174.838676;20258;
2020-12-09;2020-12-10;2020-12-09T00:00:04.6615690Z;2020-12-09T23:58:48.5749410Z;0.1841;0.2159;0.1686;0.1871;49914557.25275;28620;
2020-12-10;2020-12-11;2020-12-10T00:00:23.4531200Z;2020-12-10T23:58:44.1691210Z;0.1875;0.1879;0.1731;0.1741;11649387.536562;7111;
2020-12-11;2020-12-12;2020-12-11T00:01:10.8698850Z;2020-12-11T23:59:29.2891050Z;0.1744;0.1789;0.165;0.1667;12797683.269577;6697;
2020-12-12;2020-12-13;2020-12-12T00:00:07.8365490Z;2020-12-12T23:59:50.6231950Z;0.1664;0.1899;0.1664;0.1787;12490976.499939;6636;
2020-12-13;2020-12-14;2020-12-13T00:00:05.7016050Z;2020-12-13T23:59:50.8080940Z;0.1788;0.1822;0.1743;0.1782;8479593.855735;4380;
2020-12-14;2020-12-15;2020-12-14T00:01:05.4588540Z;2020-12-14T23:59:32.6802030Z;0.1778;0.1789;0.1733;0.1775;5404355.343979;3822;
2020-12-15;2020-12-16;2020-12-15T00:00:28.6436720Z;2020-12-15T23:59:47.9374670Z;0.1774;0.1798;0.1705;0.1722;5531747.411353;3603;
2020-12-16;2020-12-17;2020-12-16T00:03:59.7491660Z;2020-12-16T23:59:55.4688340Z;0.1723;0.1836;0.1689;0.1739;14433579.066599;7965;
2020-12-17;2020-12-18;2020-12-17T00:00:37.7925850Z;2020-12-17T23:59:26.1878330Z;0.174;0.1837;0.1685;0.1716;12509409.268795;8191;
2020-12-18;2020-12-19;2020-12-18T00:00:29.5541510Z;2020-12-18T23:57:50.9604540Z;0.172;0.1776;0.1678;0.1731;7815260.499123;4439;
2020-12-19;2020-12-20;2020-12-19T00:00:10.8137510Z;2020-12-19T23:59:39.0313900Z;0.1731;0.1796;0.171;0.1722;8499140.772145;5492;
2020-12-20;2020-12-21;2020-12-20T00:00:48.6313420Z;2020-12-20T23:59:45.1717570Z;0.1716;0.1744;0.162;0.1719;10513028.652765;6913;
2020-12-21;2020-12-22;2020-12-21T00:00:16.7611240Z;2020-12-21T23:59:57.1869830Z;0.1719;0.1767;0.1586;0.1611;12526432.217529;7974;
2020-12-22;2020-12-23;2020-12-22T00:00:15.3581510Z;2020-12-22T23:59:59.4971790Z;0.1609;0.17;0.1547;0.1643;11887767.120814;7241;
2020-12-23;2020-12-24;2020-12-23T00:00:01.1774860Z;2020-12-23T23:59:57.9090080Z;0.1643;0.1655;0.1291;0.1412;14294471.942422;9362;
2020-12-24;2020-12-25;2020-12-24T00:00:10.1301230Z;2020-12-24T23:59:28.7925480Z;0.1413;0.1513;0.1358;0.1495;11963336.884903;7881;
2020-12-25;2020-12-26;2020-12-25T00:00:06.2675330Z;2020-12-25T23:59:34.0099330Z;0.1493;0.1598;0.1454;0.1523;10139473.715863;7007;
2020-12-26;2020-12-27;2020-12-26T00:00:03.1983860Z;2020-12-26T23:59:55.7133860Z;0.1523;0.1599;0.1464;0.1521;7776641.449272;5463;
2020-12-27;2020-12-28;2020-12-27T00:00:14.3212530Z;2020-12-27T23:59:38.0230740Z;0.1521;0.168;0.145;0.1609;10694901.296162;8844;
2020-12-28;2020-12-29;2020-12-28T00:00:05.4848960Z;2020-12-28T23:59:31.2069460Z;0.161;0.19;0.1573;0.1759;37757709.723873;26751;
2020-12-29;2020-12-30;2020-12-29T00:00:04.3285840Z;2020-12-29T23:59:57.1417300Z;0.1758;0.1889;0.1658;0.1838;39855951.058018;29052;
2020-12-30;2020-12-31;2020-12-30T00:00:02.4867510Z;2020-12-30T23:59:52.3005060Z;0.1839;0.2199;0.1775;0.1796;45370771.434103;30933;
