time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2021-02-04-08:00;2021-02-04-16:00;2021-02-04T08:00:00.4989850Z;2021-02-04T15:59:59.7839520Z;151.54;155.6;141.16;144.01;197075.05593781;28869;
2021-02-04-16:00;2021-02-05-00:00;2021-02-04T16:00:00.4633940Z;2021-02-04T23:59:55.4460880Z;144.11;148.66;143.0;145.27;139575.08839557;24841;
2021-02-05-00:00;2021-02-05-08:00;2021-02-05T00:00:00.1011330Z;2021-02-05T07:59:56.8176240Z;145.25;153.07;143.63;152.31;136021.30304464;21321;
2021-02-05-08:00;2021-02-05-16:00;2021-02-05T08:00:01.1423170Z;2021-02-05T15:59:59.9664900Z;152.31;156.99;152.22;155.66;182857.10813928;25915;
2021-02-05-16:00;2021-02-06-00:00;2021-02-05T16:00:00.7875370Z;2021-02-05T23:59:59.4878870Z;155.6;156.53;149.81;155.15;184304.8076453;28350;
2021-02-06-00:00;2021-02-06-08:00;2021-02-06T00:00:00.0397370Z;2021-02-06T07:59:57.4215520Z;155.18;164.23;150.0;159.53;361012.2601135;40732;
2021-02-06-08:00;2021-02-06-16:00;2021-02-06T08:00:01.0792300Z;2021-02-06T15:59:59.1182460Z;159.45;164.08;158.37;162.22;174330.34911461;24074;
2021-02-06-16:00;2021-02-07-00:00;2021-02-06T16:00:00.5500920Z;2021-02-06T23:59:57.8293310Z;162.22;163.23;154.31;155.77;233883.10282015;27077;
2021-02-07-00:00;2021-02-07-08:00;2021-02-07T00:00:06.1665790Z;2021-02-07T07:59:59.4277280Z;155.98;157.49;149.03;153.35;132465.53791226;21213;
2021-02-07-08:00;2021-02-07-16:00;2021-02-07T08:00:05.7107840Z;2021-02-07T15:59:56.5037510Z;153.16;155.32;147.31;148.69;104063.19303761;16312;
2021-02-07-16:00;2021-02-08-00:00;2021-02-07T16:00:00.1173280Z;2021-02-07T23:59:59.2700740Z;148.68;151.91;145.33;150.95;126742.50866312;20688;
2021-02-08-00:00;2021-02-08-08:00;2021-02-08T00:00:05.2674400Z;2021-02-08T07:59:56.8880670Z;151.03;152.96;147.98;152.08;93098.53456618;16163;
2021-02-08-08:00;2021-02-08-16:00;2021-02-08T08:00:00.0647160Z;2021-02-08T15:59:59.5592770Z;152.07;166.0;150.29;164.47;230686.7469548;32512;
2021-02-08-16:00;2021-02-09-00:00;2021-02-08T16:00:00.2211360Z;2021-02-08T23:59:59.2157460Z;164.51;169.48;160.51;167.63;297940.28673275;43312;
2021-02-09-00:00;2021-02-09-08:00;2021-02-09T00:00:00.3652710Z;2021-02-09T07:59:59.3086340Z;167.6;174.45;164.5;170.61;331594.44834555;46323;
2021-02-09-08:00;2021-02-09-16:00;2021-02-09T08:00:00.0342280Z;2021-02-09T15:59:59.9221420Z;170.69;173.87;164.23;168.56;131998.07698139;25586;
2021-02-09-16:00;2021-02-10-00:00;2021-02-09T16:00:00.6177860Z;2021-02-09T23:59:58.7486310Z;168.55;184.71;167.02;181.92;332863.5674267;50526;
2021-02-10-00:00;2021-02-10-08:00;2021-02-10T00:00:00.1062430Z;2021-02-10T07:59:57.4513680Z;181.79;194.5;179.0;191.93;491014.19183681;62850;
2021-02-10-08:00;2021-02-10-16:00;2021-02-10T08:00:01.6302290Z;2021-02-10T15:59:59.9925750Z;191.95;195.15;170.14;175.72;381688.79072707;54387;
