time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count;
2022-01-15-08:00;2022-01-15-12:00;2022-01-15T08:00:00.1492980Z;2022-01-15T11:59:59.1154590Z;3315.99;3340.58;3312.28;3320.18;4346.74665797;28077;
2022-01-15-12:00;2022-01-15-16:00;2022-01-15T12:00:00.2872120Z;2022-01-15T15:59:59.5973200Z;3320.32;3370.99;3260.0;3364.82;16146.13067382;60186;
2022-01-15-16:00;2022-01-15-20:00;2022-01-15T16:00:00.2835200Z;2022-01-15T19:59:59.1792990Z;3364.79;3373.56;3342.0;3352.02;10313.19182859;70195;
2022-01-15-20:00;2022-01-16-00:00;2022-01-15T20:00:00.1748660Z;2022-01-15T23:59:58.8111170Z;3351.88;3372.49;3326.01;3328.12;10708.72050489;63184;
2022-01-16-00:00;2022-01-16-04:00;2022-01-16T00:00:00.1781670Z;2022-01-16T03:59:59.4793970Z;3327.81;3339.53;3297.56;3316.61;8287.96124468;56004;
2022-01-16-04:00;2022-01-16-08:00;2022-01-16T04:00:00.0459130Z;2022-01-16T07:59:59.7894620Z;3316.62;3341.69;3306.54;3334.52;6278.18035438;46408;
2022-01-16-08:00;2022-01-16-12:00;2022-01-16T08:00:00.1013340Z;2022-01-16T11:59:58.9756610Z;3335.07;3340.03;3287.68;3314.32;6302.63643571;35240;
2022-01-16-12:00;2022-01-16-16:00;2022-01-16T12:00:01.6402150Z;2022-01-16T15:59:59.5525380Z;3314.0;3363.63;3275.0;3354.88;12856.64846221;49462;
2022-01-16-16:00;2022-01-16-20:00;2022-01-16T16:00:00.1031400Z;2022-01-16T19:59:57.7933630Z;3354.79;3394.45;3314.25;3322.65;14140.87089527;56843;
2022-01-16-20:00;2022-01-17-00:00;2022-01-16T20:00:00.0845390Z;2022-01-16T23:59:59.6216030Z;3322.44;3365.44;3307.0;3349.46;10777.07684132;53449;
2022-01-17-00:00;2022-01-17-04:00;2022-01-17T00:00:00.1594690Z;2022-01-17T03:59:59.8963540Z;3349.88;3360.07;3255.45;3259.3;18065.29449517;58904;
2022-01-17-04:00;2022-01-17-08:00;2022-01-17T04:00:00.1083670Z;2022-01-17T07:59:59.7858950Z;3260.24;3301.84;3238.47;3272.55;18889.31840179;52720;
2022-01-17-08:00;2022-01-17-12:00;2022-01-17T08:00:00.2587440Z;2022-01-17T11:59:58.8921410Z;3272.53;3283.69;3250.33;3256.54;10639.38970811;34603;
2022-01-17-12:00;2022-01-17-16:00;2022-01-17T12:00:00.2908760Z;2022-01-17T15:59:59.8722930Z;3256.6;3282.36;3221.67;3237.43;19194.39564239;52788;
2022-01-17-16:00;2022-01-17-20:00;2022-01-17T16:00:00.1001980Z;2022-01-17T19:59:59.9125550Z;3237.45;3247.44;3181.45;3220.9;25919.40464712;75414;
2022-01-17-20:00;2022-01-18-00:00;2022-01-17T20:00:00.2563820Z;2022-01-17T23:59:59.7812160Z;3221.0;3225.0;3142.39;3210.98;35490.99856223;72370;
2022-01-18-00:00;2022-01-18-04:00;2022-01-18T00:00:01.1878100Z;2022-01-18T03:59:59.2652000Z;3211.08;3246.2;3176.7;3183.39;27151.56326389;60615;
2022-01-18-04:00;2022-01-18-08:00;2022-01-18T04:00:00.0218800Z;2022-01-18T07:59:59.2534690Z;3183.43;3208.28;3164.34;3188.22;12854.78314923;47191;
2022-01-18-08:00;2022-01-18-12:00;2022-01-18T08:00:00.2197130Z;2022-01-18T11:59:59.8731050Z;3188.22;3193.52;3129.44;3172.57;19933.42777306;52272;
2022-01-18-12:00;2022-01-18-16:00;2022-01-18T12:00:00.0105060Z;2022-01-18T15:59:59.0089390Z;3172.48;3182.99;3100.01;3116.84;35160.51029163;59570;
2022-01-18-16:00;2022-01-18-20:00;2022-01-18T16:00:00.8248510Z;2022-01-18T19:59:59.4850260Z;3116.97;3140.99;3083.68;3128.83;29628.69852927;60106;
2022-01-18-20:00;2022-01-19-00:00;2022-01-18T20:00:00.0455660Z;2022-01-18T23:59:59.7710820Z;3128.83;3194.28;3101.0;3160.81;27221.74751899;56456;
2022-01-19-00:00;2022-01-19-04:00;2022-01-19T00:00:00.2924820Z;2022-01-19T03:59:59.7493240Z;3160.78;3176.81;3089.05;3100.23;21970.3746644;71719;
2022-01-19-04:00;2022-01-19-08:00;2022-01-19T04:00:00.0873520Z;2022-01-19T07:59:59.6998750Z;3099.76;3115.08;3048.64;3061.29;22105.59897631;60623;
2022-01-19-08:00;2022-01-19-12:00;2022-01-19T08:00:00.0160520Z;2022-01-19T11:59:59.7849500Z;3061.98;3130.0;3047.0;3118.23;27739.34708593;58382;
2022-01-19-12:00;2022-01-19-16:00;2022-01-19T12:00:00.1381250Z;2022-01-19T15:59:59.4408020Z;3118.1;3162.48;3110.79;3124.83;38472.23323166;77505;
2022-01-19-16:00;2022-01-19-20:00;2022-01-19T16:00:00.1132460Z;2022-01-19T19:59:59.1365000Z;3124.67;3160.0;3083.53;3129.67;31909.00798537;97530;
2022-01-19-20:00;2022-01-20-00:00;2022-01-19T20:00:00.2196780Z;2022-01-19T23:59:59.9540900Z;3129.17;3140.27;3083.07;3085.27;16960.89366423;75749;
2022-01-20-00:00;2022-01-20-04:00;2022-01-20T00:00:00.1396560Z;2022-01-20T03:59:58.9278950Z;3084.49;3132.61;3084.47;3126.49;13683.98990977;61337;
2022-01-20-04:00;2022-01-20-08:00;2022-01-20T04:00:00.4833100Z;2022-01-20T07:59:58.5378090Z;3126.5;3153.3;3114.31;3138.76;11374.24824926;48732;
2022-01-20-08:00;2022-01-20-12:00;2022-01-20T08:00:00.1705380Z;2022-01-20T11:59:59.8124490Z;3139.13;3155.89;3117.0;3153.4;9739.31390655;36085;
2022-01-20-12:00;2022-01-20-16:00;2022-01-20T12:00:00.1814220Z;2022-01-20T15:59:59.8998080Z;3153.2;3271.6;3127.63;3263.31;39885.29527266;80665;
2022-01-20-16:00;2022-01-20-20:00;2022-01-20T16:00:00.1136000Z;2022-01-20T19:59:59.9702540Z;3263.3;3273.32;3199.82;3216.11;28014.23334822;84470;
2022-01-20-20:00;2022-01-21-00:00;2022-01-20T20:00:00.1627730Z;2022-01-20T23:59:59.9873890Z;3215.83;3219.99;2986.0;3000.94;83041.48738465;133975;
2022-01-21-00:00;2022-01-21-04:00;2022-01-21T00:00:00.2107440Z;2022-01-21T03:59:59.7874160Z;3000.99;3034.7;2806.6;2836.88;135010.63356184;229276;
2022-01-21-04:00;2022-01-21-08:00;2022-01-21T04:00:00.4306680Z;2022-01-21T07:59:58.9339050Z;2836.76;2896.59;2834.34;2882.5;55439.65325686;130357;
2022-01-21-08:00;2022-01-21-12:00;2022-01-21T08:00:00.1950010Z;2022-01-21T11:59:59.8950770Z;2882.5;2900.0;2833.74;2847.59;26054.74292227;70592;
2022-01-21-12:00;2022-01-21-16:00;2022-01-21T12:00:00.0902870Z;2022-01-21T15:59:59.9872730Z;2848.46;2855.17;2731.1;2831.2;113093.82904381;204209;
2022-01-21-16:00;2022-01-21-20:00;2022-01-21T16:00:00.0366540Z;2022-01-21T19:59:59.6698820Z;2831.2;2861.82;2738.88;2741.91;70274.89259568;164852;
